apiAuditId,jsonPath,rawType,elementType,requiredObserved,presenceCount,sampleCount,nullCount,emptyCount,exampleRedacted,valueRangeOrEnum,authConditions,resourceConditions,firstSeenCase,lastSeenCase,semanticName,semanticConfidence,sourceEvidence,normalizedEntity,normalizedField,conflictId
ncm.ad_get,code,number,,observed,4,4,0,0,200,,AUTH_ANON|AUTH_INVALID_EXPIRED|AUTH_NONE,,ncm.ad_get.anon.001,ncm.ad_get.none.002,,unknown,runtime,,,
ncm.ad_get,extra.reqId,string,,observed,4,4,0,0,,,AUTH_ANON|AUTH_INVALID_EXPIRED|AUTH_NONE,,ncm.ad_get.anon.001,ncm.ad_get.none.002,,unknown,runtime,,,
ncm.ad_get,message,string,,observed,4,4,0,0,请稍后再试 (10031),,AUTH_ANON|AUTH_INVALID_EXPIRED|AUTH_NONE,,ncm.ad_get.anon.001,ncm.ad_get.none.002,,unknown,runtime,,,
ncm.ad_listening_rights,code,number,,observed,1,1,0,0,200,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.actionTitle,string,,observed,1,1,0,0,领30分钟,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.actionUrl,string,,observed,1,1,0,0,orpheus://nm/motivationAd/show?adPosition=400002&source=130&,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.assetCardStyle,string,,observed,1,1,0,0,t1,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.cardContent.actionTitle,string,,observed,1,1,0,0,点击领取30分钟免费听,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.cardContent.actionUrl,string,,observed,1,1,0,0,orpheus://nm/motivationAd/show?adPosition=400002&resourceId=,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.cardContent.amount,number,,observed,1,1,0,0,30,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.cardContent.cardTopLeftTitle,string,,observed,1,1,0,0,看视频 续时长,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.cardContent.cardTopRightDesc,string,,observed,1,1,0,0,浏览小视频，获取免费听时长,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.cardContent.unit,string,,observed,1,1,0,0,分钟,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.cardType,number,,observed,1,1,0,0,2,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.rightsCoverToday,boolean,,observed,1,1,0,0,false,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.rightsEndTime,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.rightsRemainingTime,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.rightsUpperLimit,boolean,,observed,1,1,0,0,false,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.ruleTitle,string,,observed,1,1,0,0,免费听歌活动规则,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.ruleUrl,string,,observed,1,1,0,0,https://y.music.163.com/g/yida/adfeaa5979f940d2bf37539e04224,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.status,string,,observed,1,1,0,0,INIT,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.title,string,,observed,1,1,0,0,看视频 免费听VIP歌曲,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.vipInfoContent,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.vipInfoContentV2,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntry,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.adInfo.actionUrl,string,,observed,1,1,0,0,orpheus://nm/motivationAd/show?adPosition=400002&source=538&,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.adInfo.amount,number,,observed,1,1,0,0,268,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.adInfo.baseSource,number,,observed,1,1,0,0,538,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.adInfo.behaviorSeqNo,string,,observed,1,1,0,0,ad:mall:behavior:0e80d544554749eebca0e3cb2e80e7b6:LAi,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.adInfo.bonusSource,number,,observed,1,1,0,0,539,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.adInfo.limit,boolean,,observed,1,1,0,0,false,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.entranceType,string,,observed,1,1,0,0,FREE_LISTEN_VIP_EXCHANGE,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.esource,string,,observed,1,1,0,0,free_listen_vip_exchange,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.exchangePrice,number,,observed,1,1,0,0,6000,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.productImgUrl,string,,observed,1,1,0,0,http://p1.music.126.net/Wssw1avnLUKJobKiI1rVXg==/10995117367,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.productName,string,,observed,1,1,0,0,【每日可领】黑胶VIP天卡,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.productStatus,number,,observed,1,1,0,0,3,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.productType,number,,observed,1,1,0,0,2,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.showValueLabel,boolean,,observed,1,1,0,0,false,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.skuId,number,,observed,1,1,0,0,866400807,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.withdrawAmount,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.withdrawUrl,string,,observed,1,1,0,0,https://st.music.163.com/g/ad-music/withdrawal/index.html#ha,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.yunbeiAmount,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,data.yunbeiEntryV2.yunbeiCenterUrl,string,,observed,1,1,0,0,orpheus://rnpage?component=rn-cloudshell-center,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights,message,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights.anon.001,ncm.ad_listening_rights.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,code,number,,observed,1,1,0,0,200,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.code,number,,observed,1,1,0,0,200,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.activityEndDate,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.adButtonInfo.buttonReqUrl,string,,observed,1,1,0,0,orpheus://nm/motivationAd/show?adPosition=400002&resourceId=,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.adButtonInfo.buttonTitle,string,,observed,1,1,0,0,立即获得,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.adWatchRecords,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.adWatchStatus,boolean,,observed,1,1,0,0,false,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.canPlayContinuously,boolean,,observed,1,1,0,0,true,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.continueContent,string,,observed,1,1,0,0,再看一个最高获得26分钟时长,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.effectType,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.extraButtonInfo.buttonReqUrl,string,,observed,1,1,0,0,https://st.music.163.com/g/ad-music#hash=2b17ab3bf714,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.extraButtonInfo.buttonTitle,string,,observed,1,1,0,0,探索更多免费听歌权益,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.gainFlag,boolean,,observed,1,1,0,0,true,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.gainRightsDuration,number,,observed,1,1,0,0,30,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.linkPosition,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.needLink,boolean,,observed,1,1,0,0,true,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.rightsDurationUnit,string,,observed,1,1,0,0,分钟,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.rightsEndDialogBgUrl,string,,observed,1,1,0,0,https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/3124352433,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.rightsEndDialogSubTitle,string,,observed,1,1,0,0,再看一段广告，至少再得30分钟免费听,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.rightsEndDialogTitle,string,,observed,1,1,0,0,恭喜，获得免费听歌时长,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.rightsEndDialogType,number,,observed,1,1,0,0,1,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.rightsUpperLimit,boolean,,observed,1,1,0,0,false,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.showContent,string,,observed,1,1,0,0,恭喜获得30分VIP歌曲畅听权益,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.showElement,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.data.vipButtonInfo,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.ad_listening_rights_gain,data.message,string,,observed,1,1,0,0,处理成功,,AUTH_ANON,,ncm.ad_listening_rights_gain.anon.001,ncm.ad_listening_rights_gain.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,code,number,,observed,1,1,0,0,200,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].type,string,,observed,3,3,0,0,audio,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.alg,string,,observed,1,1,0,0,fm_rand_ns-aidj,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].announcerName,null,,observed,2,2,2,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].audioId,string,,observed,2,2,0,0,prompt_song_509951163339955915_1736220977342_34166,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].audioUrl,string,,observed,2,2,0,0,http://aidj.music.126.net/20260806112127/0d9ef37ca193de733a9,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].detailCategory,string,,observed,2,2,0,0,主观评价，点评,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].duration,number,,observed,2,2,0,0,15.098776,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].fadeInOut,boolean,,observed,2,2,0,0,true,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].gain,number,,observed,2,2,0,0,-0.40294266,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].includeVoice,null,,observed,2,2,2,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].introductionRelatedSongIds[],number,,observed,2,2,0,0,479219481,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].lastSongSupportAudioSongId,null,,observed,2,2,2,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].modelType,null,,observed,2,2,2,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].nosKey,string,,observed,2,2,0,0,jd-music-content-aidj/c6b4/5493/388b/37ce07153ff411d40983566,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].peak,number,,observed,2,2,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].poolCode,string,,observed,2,2,0,0,prompt_song,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].promptType,null,,observed,2,2,2,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].size,number,,observed,2,2,0,0,363041,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].textType,string,,observed,2,2,0,0,乐评,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].timbreKey,string,,observed,2,2,0,0,M791-C2,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].trp_id,null,,observed,2,2,2,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].trp_type,null,,observed,2,2,2,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.audioList[].validTime,number,,observed,2,2,0,0,86399,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.includeVoice,null,,observed,1,1,1,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.alias,array<unknown>,,observed,1,1,0,1,undefined,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.albumSize,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.alias,array<unknown>,,observed,1,1,0,1,undefined,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.briefDesc,string,,observed,1,1,0,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.id,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.img1v1Id,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.img1v1Url,string,,observed,1,1,0,0,http://p3.music.126.net/6y-UleORITEDbvrOLV0Q8A==/56393951388,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.musicSize,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.name,string,,observed,1,1,0,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.picId,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.picUrl,string,,observed,1,1,0,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artist.trans,string,,observed,1,1,0,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].albumSize,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].alias,array<unknown>,,observed,1,1,0,1,undefined,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].briefDesc,string,,observed,1,1,0,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].id,number,,observed,1,1,0,0,12278356,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].img1v1Id,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].img1v1Url,string,,observed,1,1,0,0,http://p4.music.126.net/6y-UleORITEDbvrOLV0Q8A==/56393951388,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].musicSize,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].name,string,,observed,1,1,0,0,Nohidea,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].picId,number,,observed,1,1,0,0,0,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].picUrl,string,,observed,1,1,0,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
ncm.aidj_content_rcmd,data.aiDjResources[].value.songData.album.artists[].trans,string,,observed,1,1,0,0,,,AUTH_ANON,,ncm.aidj_content_rcmd.anon.001,ncm.aidj_content_rcmd.anon.001,,unknown,runtime,,,
